ticker,senti_label,text
$UNKNOWN,bullish,The amount of electricity generated from coal jumped 7% in the developing world last year
$UNKNOWN,bullish,The Consumer Economy Continues to Shrug Off Industry's Woes
$UNKNOWN,bullish,"The RBA Turns Dovish, with Focus on Trade to Persist Throughout The Day"
$UNKNOWN,bullish,The world is getting windier and it could mean a big boost for alternative energy
$UNKNOWN,bullish,Toronto Home Prices Post Fastest Annual Gain in Over Two Years
$UNKNOWN,bullish,Total construction spending in the U.S. rose 0.6% in November to a seasonally adjusted annual rate of $1.324 trilli…
$UNKNOWN,bullish,Trump said that a long-negotiated trade deal with China is “potentially very close” this morning.
$UNKNOWN,bullish,Trump Warms to Doing China Trade Deal Soon Ahead of Key Meeting
$UNKNOWN,bullish,Trump’s Farmer Base Will Make More Money Thanks to Trade Deal
$UNKNOWN,bullish,"U.S. added 266,000 jobs in November, the biggest jump in ten months, despite a slump in the manufacturing sector an…"
$UNKNOWN,bullish,U.S. Claims for Jobless Benefits Fall to Lowest Since April
$UNKNOWN,bullish,U.S. consumer debt rose more than forecast in October
$UNKNOWN,bullish,U.S. consumer sentiment rose to a 7-month high
$UNKNOWN,bullish,U.S. consumer sentiment rose to a seven-month high
$UNKNOWN,bullish,"U.S. creates 225,000 jobs in January, unemployment rises to 3.6%"
$UNKNOWN,bullish,"U.S. economy adds 225,000 jobs in January; 2019 annual figure revised downward"
$UNKNOWN,bullish,U.S. exports to China to nearly double in 'totally done' trade deal: Lighthizer
$FNMA,bullish,U.S. growth outlook in 2020 improves despite trade risk: Fannie Mae
$UNKNOWN,bullish,"U.S. Hiring Strengthened in November, Fueling Expansion -- Update #economy #MarketScreener"
$UNKNOWN,bullish,U.S. housing market regaining steam; manufacturing stabilizing
$UNKNOWN,bullish,U.S. housing starts climb 3.8% in October
$UNKNOWN,bullish,"U.S. Job Report Looks Likely to Show Hot 2020 Start, Cooler Past"
$UNKNOWN,bullish,U.S. jobs growth beats expectations for January
$UNKNOWN,bullish,"U.S. Jobs Top Estimates With 225,000 Gain, Wages Accelerate"
$UNKNOWN,bullish,U.S. offers China tariff rate cut; announcement 'imminent'
$UNKNOWN,bullish,U.S. productivity rises in fourth quarter
$UNKNOWN,bullish,U.S. Services Gauge Climbs to Five-Month High on Gain in Orders
$UNKNOWN,bullish,U.S. trade deficit in goods drops to $63.2 billion in November
$UNKNOWN,bullish,US Homeowner Equity Rises by $457 Billion in Past 12 Months
$UNKNOWN,bullish,USMCA Deal a Victory for High-Tech Trade Blog: 12/10/19 #economy #MarketScreener
$UNKNOWN,bullish,We got 3 pieces of good news about the U.S. economy on Wednesday: Morning Brief
$UNKNOWN,bullish,Wheat Futures Jump as Virus-Stricken Nations Seek Food Security #Stock #MarketScreener
$UNKNOWN,bullish,White House adviser says UK's 5G actions won't hinder trade deal
$UNKNOWN,bullish,Germany Supports Rescue Loan For Italy Through Euro Area Bailout Fund
$UNKNOWN,bullish,"St. Louis Fed Economic News Index, our #realGDP “nowcast,” projects growth in Q4 of 1.6%, up slightly from the prio…"
$UNKNOWN,bullish,St. Louis Fed Financial Stress Index declines to -1.319 in the latest reading (normal stress=0). See the longer-ter…
$AMTD,bearish,TD Ameritrade Investor Movement Index: IMX hits seven-year low in March
$UNKNOWN,bearish,"The Bubble: Bigger, Fatter, Uglier. #stocks #stockmarket #finance"
$DAX,bearish,"European Markets Update: DAX -0.3%, FTSE -0.2%, CAC -0.4%"
$UNKNOWN,bearish,"After a day of gains, US stocks lost steam into the close and finished the day lower. The Dow finished 0.1%, or 26…"
$UNKNOWN,bearish,Asian Markets Slip as Trump Threatens Higher Tariffs
$UNKNOWN,bearish,Asian Shares Tumble as Trump Threatens Higher Tariffs
$NASDAQ,bearish,Australian Market Notably Lower - Nasdaq
$UNKNOWN,bearish,Baltic Dry Index sheds 5%
$UNKNOWN,bearish,"Bear-Market Bounce Breaks Despite ""Global Money-Printing Orgy"""
$UNKNOWN,bearish,Bets on potential mining defaults surge on worsening sector outlook #AngloAmerican #Stock #MarketScreener…
$UNKNOWN,bearish,Carbon Markets Fail to Win Backing at UN Climate Talks
$UNKNOWN,bearish,Crypto Market Losing Hope
$UNKNOWN,bearish,Dislocation In Credit Spreads Poses Risk For Market (Podcast)
$UNKNOWN,bearish,Dow briefly flips into negative territory as opening stock gains slip
$UNKNOWN,bearish,Dow down over 500 points on fears about economic impact of deadly China coronavirus.
$UNKNOWN,bearish,"Dow Drops 400 Points, Turns Red For 2020, Tests Critical Technical Level"
$SPX,bearish,"Dow futures down 30 points, or 0.1%; S&P 500 futures down 5 points, or 0.2%"
$UNKNOWN,bearish,"Dow futures down 45 points, or 0.2%; S&P 500 futures lose 3 points, or 0.1%"
$HD,bearish,Dow futures pare gains as Home Depot's stock sinks 5% after third-quarter earnings
$UNKNOWN,bearish,Dow futures signal triple-digit retreat from record heights ahead of jobs data
$UNKNOWN,bearish,Dow industrials down 50 points as Tuesday morning’s gains evaporate
$UNKNOWN,bearish,Dow Jones Industrial Average retreats 63 points
$UNKNOWN,bearish,Dow off 0.4%; S&P 500 slides 0.2% late-morning Tuesday
$UNKNOWN,bearish,"Dow opens about 13 points, less than 0.1%, lower"
$UNKNOWN,bearish,"Dow opens about 91 points, 0.3%, lower"
$UNKNOWN,bearish,Dow turns negative after exploring record heights at opening bell
$UNKNOWN,bearish,"Dow turns negative, down 12 points, or less than 0.1%"
$NQ,bearish,E-mini NASDAQ-100 Index (NQ) Futures Technical Analysis – Trade Through 8216.25 Changes Trend to Down
$UNKNOWN,bearish,European stocks decline amid weak data and coronavirus concerns
$UNKNOWN,bearish,Final-hour selloff costs stocks all their gains Tuesday as the Dow ends down 35
$UNKNOWN,bearish,Fixed Income Fund Flows Dominant Over Equities Amid Recession Threat
$UNKNOWN,bearish,Futures back off after four-day rally ahead of crucial jobs report
$UNKNOWN,bearish,Futures dip from all-time highs
$UNKNOWN,bearish,Futures eke out gains after Fed holds rates steady
$UNKNOWN,bearish,Global markets fall after new tariff threat
$UNKNOWN,bearish,Global Markets: Asian shares mixed as doubts grow on elusive U.S.-China trade deal
$UNKNOWN,bearish,GLOBAL MARKETS-Flare-up of Sino-U.S. tensions over Hong Kong knocks world shares off 22-month high
$UNKNOWN,bearish,Global stocks stumble toward best week since June
$UNKNOWN,bearish,Global stocks stutter at end of best week since June
$UNKNOWN,bearish,Growth worries on coronavirus send stocks lower at end of best week since June
$UNKNOWN,bearish,Health Care Down As Hopes For Rapid Coronavirus Cure Fade -- Health Care Roundup #economy #MarketScreener…
$UNKNOWN,bearish,Hong Kong stocks slip as whistle-blower doctor dies of virus
$UNKNOWN,bearish,Hopes Dim for Broad Deal on Global Carbon Market at UN Talks
$IMX,bearish,IMX hits seven-year low in March
$DOW,bearish,"In the final hours of trading, the Dow gave up a 900-point rally and finished the day slightly negative. The S&P 50…"
$UNKNOWN,bearish,Industrials Down As Investors Await Dire Economic Data -- Industrials Roundup #economy #MarketScreener…
$UNKNOWN,bearish,Japan Goes Into Reverse on Going Green
$UNKNOWN,bearish,Major indexes in the red after hitting record highs
$UNKNOWN,bearish,Major indexes in the red to end record-breaking year
$UNKNOWN,bearish,Markets trending lower despite positive jobs report
$UNKNOWN,bearish,Markets Uncertain After Messy China-U.S. Deal Rollout (Podcast)
$DOW,bearish,Mid-Afternoon Market Update: Dow Tumbles More Than 500 Points; World Wrestling Entertainment Shares Plummet
$NASDAQ,bearish,Nasdaq Composite down 0.2%
$NASDAQ,bearish,Nasdaq Composite retreats 0.5% at the start of trade
$NASDAQ,bearish,"Nasdaq down about 4 points, 0.1%, at open"
$NASDAQ,bearish,"Nasdaq sheds 21 points, 0.2%, at the bell"
$NASDAQ,bearish,"Nasdaq-100 futures down 2 points, or less than 0.1%"
$UNKNOWN,bearish,"Nasdaq-100 futures retreat 15 points, or 0.2%"
$UNKNOWN,bearish,One S&P 500 sector could be in for trouble as this bond rally stretches on: Chart analyst
$UNKNOWN,bearish,Overbought stock market pauses after this week's rally
$UNKNOWN,bearish,'Panic-selling' briefly reached Friday morning as coronavirus sparks stock-market tumble
$UNKNOWN,bearish,Rally May Stall For Malaysia Stock Market - Nasdaq
$UNKNOWN,bearish,"Real Selling Begins As CTAs Start Liquidating, Dealer Gamma Flips Negative"
$UNKNOWN,bearish,"Recent rally could be a 'bear market trap,' says Miller Tabak strategist by @inesreports"
$UNKNOWN,bearish,Red Flags Emerge in U.S. Stocks With Insiders Rushing to Sell
$UNKNOWN,bearish,S&P 500 and Dow down 0.1%
$UNKNOWN,bearish,S&P 500 and Down down 0.1%
$UNKNOWN,bearish,S&P 500 down 0.2%; Nasdaq Composite down 0.3%
$UNKNOWN,bearish,"S&P 500 down by about 8 points, 0.2%, at the open"
$UNKNOWN,bearish,"S&P 500 down fractionally, about 2 points, at close"
$UNKNOWN,bearish,S&P 500 erases 2020 gains on concern the spread of the coronavirus will slam global economic growth...
$UNKNOWN,bearish,S&P 500 falls for first time this week as momentum seeps out - KPRC Click2Houston
$UNKNOWN,bearish,"S&P 500 headed for a 67% downturn? Seems ‘preposterous’ now but so did similar pullbacks begun in 2000 and 2007, sa…"
$UNKNOWN,bearish,S&P 500 joins Dow in negative territory after setting fresh intraday records in early trading
$UNKNOWN,bearish,S&P 500 opens fractionally lower
$UNKNOWN,bearish,S&P 500 Price Forecast – Stock Markets Confused By Trade Deal
$UNKNOWN,bearish,"S&P 500 turns negative, down less than a point, amid uncertainty over phase-one trade deal"
$UNKNOWN,bearish,S&P down 1.15% but TDEX still below 12.
$UNKNOWN,bearish,"S&P flat, Dow down after disappointing retail results"
$XRT,bearish,SPDR S&P Retail ETF down 1.3% in premarket trading
$UNKNOWN,bearish,"Sterling falls on new Brexit fears, stocks edge higher"
$UNKNOWN,bearish,Stock Market 2020: Goldman presents a gloomy ‘unified government’ scenario by @emily_mcck
$UNKNOWN,bearish,Stock market news live: Stocks sink despite blowout January jobs data
$UNKNOWN,bearish,Stock Market Update: Financials sector turns negative amid lower yields
$UNKNOWN,bearish,Stock Market Update: Futures point to lower open amid more trade noise; Target and Lowe's rise
$UNKNOWN,bearish,Stock Market Update: Futures slip from record highs in front of January employment report
$UNKNOWN,bearish,Stock Market Update: Global stocks give back gains
$UNKNOWN,bearish,"Stock Market Update: Market pares gains, chipmakers stay strong"
$ICE,bearish,Stock Market Update: Semiconductor stocks underperform; ICE calls off eBay interest
$UNKNOWN,bearish,"Stock Market Update: Stock market set to open lower, Target and Lowe's gain"
$UNKNOWN,bearish,Stock Market Update: Stock market slips to session lows
$UNKNOWN,bearish,Stock Market Update: Stocks pull back at open despite encouraging employment data
$UNKNOWN,bearish,Stock Market Update: Stocks See Muted Response To Confirmation Of US/China Trade Progress
$UNKNOWN,bearish,"Stock Market Update: Stocks set for lower open after strong week, jobs report tops expectations"
$UNKNOWN,bearish,"Stock-index futures extend losses after jobless claims, producer price data"
$UNKNOWN,bearish,Stock-index futures pare gains after report of China concerns over trade deal
$UNKNOWN,bearish,Stock-index futures turn lower
$UNKNOWN,bearish,"Stocks are plummeting. Fortunately for you, @JimCramer is here to break it all down:"
$UNKNOWN,bearish,STOCKS AT THE CLOSE: - Dow down down 0.09% - Nasdaq down 0.11% - S&P down 0.07%
$UNKNOWN,bearish,STOCKS AT THE CLOSE: - Dow down 0.15% - Nasdaq down 0.33% - S&P down 0.18%
$UNKNOWN,bearish,STOCKS AT THE OPEN: -Dow down 0.36% -Nasdaq down 0.27% -S&P down 0.22%
$UNKNOWN,bearish,Stocks close lower after trade creates choppy session by @heidi_chung
$UNKNOWN,bearish,Stocks close mostly lower on earnings concerns
$UNKNOWN,bearish,"Stocks face 50% odds of correction in 2020, Vanguard’s Davis says"
$SP500,bearish,Stocks Finish Lower After Paring Losses on U.S.-Mexico-Canada Trade Pact #SP500 #index #MarketScreener…
$UNKNOWN,bearish,Stocks give up gains. Experts weigh in on the state of the market (via @TradingNation)
$UNKNOWN,bearish,"Stocks have given back most of their gains, and the Nasdaq has turned negative"
$UNKNOWN,bearish,STOCKS NOW: - Dow down 432.22 points - Nasdaq down 111.22 - S&P down 43.90
$UNKNOWN,bearish,Stocks open lower amid fears of trade impasse
$UNKNOWN,bearish,Stocks open slightly lower as investors parse trade news
$UNKNOWN,bearish,Stocks open slightly lower as investors remain uncertain on trade deal
$UNKNOWN,bearish,Stocks poised to pause record run
$UNKNOWN,bearish,Stocks retreat from records at the open after jobs report
$UNKNOWN,bearish,Stocks squeeze out gains Friday as investors don't fully buy China trade deal
$UNKNOWN,bearish,Stocks Suffer 'Shocking' Down Week As Fed Balance Sheet Unexpectedly Shrinks
$UNKNOWN,bearish,Stocks wobble in early trade; energy pulls back
$UNKNOWN,bearish,"Stocks, Bonds, & Dollar Stumble As Traders Reach 'Peak FOMO'"
$UNKNOWN,bearish,Tech Down As Traders Hedge On US-China Deal Prospects -- Tech Roundup #economy #MarketScreener…
$UNKNOWN,bearish,The #market is seeing strong #tax-loss selling. #Investors who focus on price action are worried.…
$UNKNOWN,bearish,"The Dow closed 26 points lower today, or 0.1%, after it was up over 900 points earlier in the trading session"
$UNKNOWN,bearish,The Dow just gave up nearly all of its 940-point gain as stock-market rally stumbles headed into the close
$UNKNOWN,bearish,"The last time Chinese stocks performed this poorly, the country was in the middle of a massive market meltdown"
$UNKNOWN,bearish,The sky is falling as the entire cryptocurrency market crashes
$VIX,bearish,Trade fears have produced yet another pop in the VIX index.
$UNKNOWN,bearish,U.S. equities pared gains after climbing to fresh records as investors digested the latest views from Federal Reser...
$UNKNOWN,bearish,U.S. stock futures fall on worries over China trade talks
$UNKNOWN,bearish,U.S. stock market opens lower after hotter-than-expected jobs report
$UNKNOWN,bearish,U.S. stocks finish lower as trade deadline looms
$SP500,bearish,"U.S. Stocks Give Back Gains, End Modestly Lower #SP500 #index #MarketScreener"
$UNKNOWN,bearish,U.S. stocks open lower
$SP500,bearish,U.S. Stocks Waver as Viral Outbreak Claims More Lives #SP500 #index #MarketScreener
$UNKNOWN,bearish,Utilities Down As Treasury Yields Rise -- Utilities Roundup #economy #MarketScreener
$UNKNOWN,bearish,Virus uncertainty weighs on global shares - NEWS.com.au
$VIX,bearish,VIX Warns Of Imminent Market Correction
$UNKNOWN,bearish,Volatility made its appearance today as the Dow gave up a 1000-point rally. The volatility sword cuts both ways.
$SP500,bearish,Wall St. volatility raises fears of another selloff #Samp;P500 #economy #MarketScreener
